May 29, 2020   20:40:20
Cyclic Voltammetry
File: h:\mof-crpyz-edlc(pseduca)\6-3electrode-1m emimcl\1-12.6mg-cm2-0.8\cv-2.csv
Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0.8
Low E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.002
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001

Segment 1:
Segment 2:

Segment 3:
Segment 4:

Potential/V, Current/A, Charge/C, Time/s
0.198, 1.557e-4, 5.058e-3, 8.995e+2
0.199, 1.561e-4, 5.136e-3, 9.000e+2
0.200, 1.561e-4, 5.214e-3, 9.005e+2
0.201, 1.563e-4, 5.293e-3, 9.010e+2
0.202, 1.564e-4, 5.371e-3, 9.015e+2
0.203, 1.566e-4, 5.449e-3, 9.020e+2
0.204, 1.569e-4, 5.528e-3, 9.025e+2
0.205, 1.569e-4, 5.606e-3, 9.030e+2
0.206, 1.569e-4, 5.684e-3, 9.035e+2
0.207, 1.573e-4, 5.763e-3, 9.040e+2
0.208, 1.573e-4, 5.842e-3, 9.045e+2
0.209, 1.575e-4, 5.921e-3, 9.050e+2
0.210, 1.577e-4, 5.999e-3, 9.055e+2
0.211, 1.576e-4, 6.078e-3, 9.060e+2
0.212, 1.580e-4, 6.157e-3, 9.065e+2
0.213, 1.580e-4, 6.236e-3, 9.070e+2
0.214, 1.580e-4, 6.315e-3, 9.075e+2
0.215, 1.583e-4, 6.394e-3, 9.080e+2
0.216, 1.582e-4, 6.473e-3, 9.085e+2
0.217, 1.585e-4, 6.553e-3, 9.090e+2
0.218, 1.584e-4, 6.632e-3, 9.095e+2
0.219, 1.582e-4, 6.711e-3, 9.100e+2
0.220, 1.587e-4, 6.790e-3, 9.105e+2
0.221, 1.584e-4, 6.870e-3, 9.110e+2
0.222, 1.586e-4, 6.949e-3, 9.115e+2
0.223, 1.589e-4, 7.028e-3, 9.120e+2
0.224, 1.589e-4, 7.108e-3, 9.125e+2
0.225, 1.592e-4, 7.187e-3, 9.130e+2
0.226, 1.592e-4, 7.267e-3, 9.135e+2
0.227, 1.590e-4, 7.346e-3, 9.140e+2
0.228, 1.595e-4, 7.426e-3, 9.145e+2
0.229, 1.597e-4, 7.506e-3, 9.150e+2
0.230, 1.598e-4, 7.586e-3, 9.155e+2
0.231, 1.599e-4, 7.666e-3, 9.160e+2
0.232, 1.597e-4, 7.746e-3, 9.165e+2
0.233, 1.596e-4, 7.826e-3, 9.170e+2
0.234, 1.595e-4, 7.905e-3, 9.175e+2
0.235, 1.592e-4, 7.985e-3, 9.180e+2
0.236, 1.594e-4, 8.065e-3, 9.185e+2
0.237, 1.591e-4, 8.144e-3, 9.190e+2
0.238, 1.592e-4, 8.224e-3, 9.195e+2
0.239, 1.596e-4, 8.304e-3, 9.200e+2
0.240, 1.593e-4, 8.383e-3, 9.205e+2
0.241, 1.597e-4, 8.463e-3, 9.210e+2
0.242, 1.597e-4, 8.543e-3, 9.215e+2
0.243, 1.595e-4, 8.623e-3, 9.220e+2
0.244, 1.600e-4, 8.703e-3, 9.225e+2
0.245, 1.599e-4, 8.783e-3, 9.230e+2
0.246, 1.599e-4, 8.863e-3, 9.235e+2
0.247, 1.602e-4, 8.943e-3, 9.240e+2
0.248, 1.600e-4, 9.023e-3, 9.245e+2
0.249, 1.601e-4, 9.103e-3, 9.250e+2
0.250, 1.601e-4, 9.183e-3, 9.255e+2
0.251, 1.602e-4, 9.263e-3, 9.260e+2
0.252, 1.604e-4, 9.343e-3, 9.265e+2
0.253, 1.602e-4, 9.423e-3, 9.270e+2
0.254, 1.603e-4, 9.503e-3, 9.275e+2
0.255, 1.604e-4, 9.583e-3, 9.280e+2
0.256, 1.602e-4, 9.664e-3, 9.285e+2
0.257, 1.604e-4, 9.744e-3, 9.290e+2
0.258, 1.604e-4, 9.824e-3, 9.295e+2
0.259, 1.603e-4, 9.904e-3, 9.300e+2
0.260, 1.604e-4, 9.984e-3, 9.305e+2
0.261, 1.604e-4, 1.006e-2, 9.310e+2
0.262, 1.605e-4, 1.014e-2, 9.315e+2
0.263, 1.606e-4, 1.023e-2, 9.320e+2
0.264, 1.604e-4, 1.031e-2, 9.325e+2
0.265, 1.604e-4, 1.039e-2, 9.330e+2
0.266, 1.604e-4, 1.047e-2, 9.335e+2
0.267, 1.605e-4, 1.055e-2, 9.340e+2
0.268, 1.608e-4, 1.063e-2, 9.345e+2
0.269, 1.605e-4, 1.071e-2, 9.350e+2
0.270, 1.608e-4, 1.079e-2, 9.355e+2
0.271, 1.610e-4, 1.087e-2, 9.360e+2
0.272, 1.607e-4, 1.095e-2, 9.365e+2
0.273, 1.613e-4, 1.103e-2, 9.370e+2
0.274, 1.615e-4, 1.111e-2, 9.375e+2
0.275, 1.615e-4, 1.119e-2, 9.380e+2
0.276, 1.618e-4, 1.127e-2, 9.385e+2
0.277, 1.617e-4, 1.135e-2, 9.390e+2
0.278, 1.615e-4, 1.143e-2, 9.395e+2
0.279, 1.613e-4, 1.151e-2, 9.400e+2
0.280, 1.610e-4, 1.159e-2, 9.405e+2
0.281, 1.610e-4, 1.167e-2, 9.410e+2
0.282, 1.611e-4, 1.175e-2, 9.415e+2
0.283, 1.611e-4, 1.184e-2, 9.420e+2
0.284, 1.613e-4, 1.192e-2, 9.425e+2
0.285, 1.609e-4, 1.200e-2, 9.430e+2
0.286, 1.608e-4, 1.208e-2, 9.435e+2
0.287, 1.608e-4, 1.216e-2, 9.440e+2
0.288, 1.604e-4, 1.224e-2, 9.445e+2
0.289, 1.605e-4, 1.232e-2, 9.450e+2
0.290, 1.605e-4, 1.240e-2, 9.455e+2
0.291, 1.606e-4, 1.248e-2, 9.460e+2
0.292, 1.606e-4, 1.256e-2, 9.465e+2
0.293, 1.606e-4, 1.264e-2, 9.470e+2
0.294, 1.606e-4, 1.272e-2, 9.475e+2
0.295, 1.609e-4, 1.280e-2, 9.480e+2
0.296, 1.609e-4, 1.288e-2, 9.485e+2
0.297, 1.611e-4, 1.296e-2, 9.490e+2
0.298, 1.611e-4, 1.304e-2, 9.495e+2
0.299, 1.611e-4, 1.312e-2, 9.500e+2
0.300, 1.613e-4, 1.320e-2, 9.505e+2
0.301, 1.610e-4, 1.328e-2, 9.510e+2
0.302, 1.611e-4, 1.336e-2, 9.515e+2
0.303, 1.611e-4, 1.344e-2, 9.520e+2
0.304, 1.608e-4, 1.352e-2, 9.525e+2
0.305, 1.609e-4, 1.360e-2, 9.530e+2
0.306, 1.609e-4, 1.369e-2, 9.535e+2
0.307, 1.610e-4, 1.377e-2, 9.540e+2
0.308, 1.613e-4, 1.385e-2, 9.545e+2
0.309, 1.609e-4, 1.393e-2, 9.550e+2
0.310, 1.609e-4, 1.401e-2, 9.555e+2
0.311, 1.610e-4, 1.409e-2, 9.560e+2
0.312, 1.609e-4, 1.417e-2, 9.565e+2
0.313, 1.610e-4, 1.425e-2, 9.570e+2
0.314, 1.610e-4, 1.433e-2, 9.575e+2
0.315, 1.608e-4, 1.441e-2, 9.580e+2
0.316, 1.610e-4, 1.449e-2, 9.585e+2
0.317, 1.606e-4, 1.457e-2, 9.590e+2
0.318, 1.606e-4, 1.465e-2, 9.595e+2
0.319, 1.605e-4, 1.473e-2, 9.600e+2
0.320, 1.601e-4, 1.481e-2, 9.605e+2
0.321, 1.603e-4, 1.489e-2, 9.610e+2
0.322, 1.601e-4, 1.497e-2, 9.615e+2
0.323, 1.599e-4, 1.505e-2, 9.620e+2
0.324, 1.601e-4, 1.513e-2, 9.625e+2
0.325, 1.598e-4, 1.521e-2, 9.630e+2
0.326, 1.600e-4, 1.529e-2, 9.635e+2
0.327, 1.602e-4, 1.537e-2, 9.640e+2
0.328, 1.599e-4, 1.545e-2, 9.645e+2
0.329, 1.601e-4, 1.553e-2, 9.650e+2
0.330, 1.597e-4, 1.561e-2, 9.655e+2
0.331, 1.594e-4, 1.569e-2, 9.660e+2
0.332, 1.594e-4, 1.577e-2, 9.665e+2
0.333, 1.589e-4, 1.585e-2, 9.670e+2
0.334, 1.591e-4, 1.593e-2, 9.675e+2
0.335, 1.591e-4, 1.601e-2, 9.680e+2
0.336, 1.588e-4, 1.609e-2, 9.685e+2
0.337, 1.589e-4, 1.617e-2, 9.690e+2
0.338, 1.585e-4, 1.625e-2, 9.695e+2
0.339, 1.583e-4, 1.633e-2, 9.700e+2
0.340, 1.583e-4, 1.641e-2, 9.705e+2
0.341, 1.579e-4, 1.648e-2, 9.710e+2
0.342, 1.578e-4, 1.656e-2, 9.715e+2
0.343, 1.579e-4, 1.664e-2, 9.720e+2
0.344, 1.577e-4, 1.672e-2, 9.725e+2
0.345, 1.579e-4, 1.680e-2, 9.730e+2
0.346, 1.576e-4, 1.688e-2, 9.735e+2
0.347, 1.576e-4, 1.696e-2, 9.740e+2
0.348, 1.579e-4, 1.704e-2, 9.745e+2
0.349, 1.575e-4, 1.712e-2, 9.750e+2
0.350, 1.574e-4, 1.719e-2, 9.755e+2
0.351, 1.577e-4, 1.727e-2, 9.760e+2
0.352, 1.572e-4, 1.735e-2, 9.765e+2
0.353, 1.573e-4, 1.743e-2, 9.770e+2
0.354, 1.571e-4, 1.751e-2, 9.775e+2
0.355, 1.569e-4, 1.759e-2, 9.780e+2
0.356, 1.570e-4, 1.767e-2, 9.785e+2
0.357, 1.566e-4, 1.774e-2, 9.790e+2
0.358, 1.565e-4, 1.782e-2, 9.795e+2
0.359, 1.565e-4, 1.790e-2, 9.800e+2
0.360, 1.563e-4, 1.798e-2, 9.805e+2
0.361, 1.563e-4, 1.806e-2, 9.810e+2
0.362, 1.562e-4, 1.813e-2, 9.815e+2
0.363, 1.560e-4, 1.821e-2, 9.820e+2
0.364, 1.561e-4, 1.829e-2, 9.825e+2
0.365, 1.559e-4, 1.837e-2, 9.830e+2
0.366, 1.557e-4, 1.845e-2, 9.835e+2
0.367, 1.558e-4, 1.852e-2, 9.840e+2
0.368, 1.555e-4, 1.860e-2, 9.845e+2
0.369, 1.555e-4, 1.868e-2, 9.850e+2
0.370, 1.554e-4, 1.876e-2, 9.855e+2
0.371, 1.552e-4, 1.884e-2, 9.860e+2
0.372, 1.551e-4, 1.891e-2, 9.865e+2
0.373, 1.548e-4, 1.899e-2, 9.870e+2
0.374, 1.547e-4, 1.907e-2, 9.875e+2
0.375, 1.546e-4, 1.914e-2, 9.880e+2
0.376, 1.542e-4, 1.922e-2, 9.885e+2
0.377, 1.543e-4, 1.930e-2, 9.890e+2
0.378, 1.541e-4, 1.938e-2, 9.895e+2
0.379, 1.539e-4, 1.945e-2, 9.900e+2
0.380, 1.540e-4, 1.953e-2, 9.905e+2
0.381, 1.534e-4, 1.961e-2, 9.910e+2
0.382, 1.533e-4, 1.968e-2, 9.915e+2
0.383, 1.536e-4, 1.976e-2, 9.920e+2
0.384, 1.533e-4, 1.984e-2, 9.925e+2
0.385, 1.536e-4, 1.991e-2, 9.930e+2
0.386, 1.535e-4, 1.999e-2, 9.935e+2
0.387, 1.534e-4, 2.007e-2, 9.940e+2
0.388, 1.534e-4, 2.014e-2, 9.945e+2
0.389, 1.532e-4, 2.022e-2, 9.950e+2
0.390, 1.533e-4, 2.030e-2, 9.955e+2
0.391, 1.536e-4, 2.037e-2, 9.960e+2
0.392, 1.535e-4, 2.045e-2, 9.965e+2
0.393, 1.533e-4, 2.053e-2, 9.970e+2
0.394, 1.532e-4, 2.060e-2, 9.975e+2
0.395, 1.530e-4, 2.068e-2, 9.980e+2
0.396, 1.531e-4, 2.076e-2, 9.985e+2
0.397, 1.527e-4, 2.083e-2, 9.990e+2
0.398, 1.527e-4, 2.091e-2, 9.995e+2
0.399, 1.525e-4, 2.099e-2, 1.000e+3
0.400, 1.521e-4, 2.106e-2, 1.001e+3
0.401, 1.523e-4, 2.114e-2, 1.001e+3
0.402, 1.522e-4, 2.121e-2, 1.002e+3
0.403, 1.523e-4, 2.129e-2, 1.002e+3
0.404, 1.526e-4, 2.137e-2, 1.003e+3
0.405, 1.524e-4, 2.144e-2, 1.003e+3
0.406, 1.527e-4, 2.152e-2, 1.004e+3
0.407, 1.528e-4, 2.160e-2, 1.004e+3
0.408, 1.527e-4, 2.167e-2, 1.005e+3
0.409, 1.530e-4, 2.175e-2, 1.005e+3
0.410, 1.535e-4, 2.183e-2, 1.006e+3
0.411, 1.525e-4, 2.190e-2, 1.006e+3
0.412, 1.525e-4, 2.198e-2, 1.007e+3
0.413, 1.521e-4, 2.205e-2, 1.007e+3
0.414, 1.519e-4, 2.213e-2, 1.008e+3
0.415, 1.520e-4, 2.221e-2, 1.008e+3
0.416, 1.519e-4, 2.228e-2, 1.009e+3
0.417, 1.523e-4, 2.236e-2, 1.009e+3
0.418, 1.522e-4, 2.243e-2, 1.010e+3
0.419, 1.521e-4, 2.251e-2, 1.010e+3
0.420, 1.524e-4, 2.259e-2, 1.011e+3
0.421, 1.523e-4, 2.266e-2, 1.011e+3
0.422, 1.524e-4, 2.274e-2, 1.012e+3
0.423, 1.527e-4, 2.281e-2, 1.012e+3
0.424, 1.526e-4, 2.289e-2, 1.013e+3
0.425, 1.530e-4, 2.297e-2, 1.013e+3
0.426, 1.530e-4, 2.304e-2, 1.014e+3
0.427, 1.530e-4, 2.312e-2, 1.014e+3
0.428, 1.533e-4, 2.320e-2, 1.015e+3
0.429, 1.533e-4, 2.327e-2, 1.015e+3
0.430, 1.535e-4, 2.335e-2, 1.016e+3
0.431, 1.541e-4, 2.343e-2, 1.016e+3
0.432, 1.539e-4, 2.350e-2, 1.017e+3
0.433, 1.540e-4, 2.358e-2, 1.017e+3
0.434, 1.537e-4, 2.366e-2, 1.018e+3
0.435, 1.537e-4, 2.374e-2, 1.018e+3
0.436, 1.540e-4, 2.381e-2, 1.019e+3
0.437, 1.540e-4, 2.389e-2, 1.019e+3
0.438, 1.539e-4, 2.397e-2, 1.020e+3
0.439, 1.542e-4, 2.404e-2, 1.020e+3
0.440, 1.541e-4, 2.412e-2, 1.021e+3
0.441, 1.544e-4, 2.420e-2, 1.021e+3
0.442, 1.547e-4, 2.428e-2, 1.022e+3
0.443, 1.549e-4, 2.435e-2, 1.022e+3
0.444, 1.551e-4, 2.443e-2, 1.023e+3
0.445, 1.552e-4, 2.451e-2, 1.023e+3
0.446, 1.554e-4, 2.459e-2, 1.024e+3
0.447, 1.557e-4, 2.466e-2, 1.024e+3
0.448, 1.558e-4, 2.474e-2, 1.025e+3
0.449, 1.562e-4, 2.482e-2, 1.025e+3
0.450, 1.563e-4, 2.490e-2, 1.026e+3
0.451, 1.565e-4, 2.498e-2, 1.026e+3
0.452, 1.568e-4, 2.505e-2, 1.027e+3
0.453, 1.570e-4, 2.513e-2, 1.027e+3
0.454, 1.573e-4, 2.521e-2, 1.028e+3
0.455, 1.575e-4, 2.529e-2, 1.028e+3
0.456, 1.574e-4, 2.537e-2, 1.029e+3
0.457, 1.579e-4, 2.545e-2, 1.029e+3
0.458, 1.582e-4, 2.553e-2, 1.030e+3
0.459, 1.586e-4, 2.561e-2, 1.030e+3
0.460, 1.590e-4, 2.569e-2, 1.031e+3
0.461, 1.592e-4, 2.577e-2, 1.031e+3
0.462, 1.599e-4, 2.585e-2, 1.032e+3
0.463, 1.604e-4, 2.593e-2, 1.032e+3
0.464, 1.604e-4, 2.601e-2, 1.033e+3
0.465, 1.611e-4, 2.609e-2, 1.033e+3
0.466, 1.615e-4, 2.617e-2, 1.034e+3
0.467, 1.618e-4, 2.625e-2, 1.034e+3
0.468, 1.623e-4, 2.633e-2, 1.035e+3
0.469, 1.626e-4, 2.641e-2, 1.035e+3
0.470, 1.628e-4, 2.649e-2, 1.036e+3
0.471, 1.633e-4, 2.657e-2, 1.036e+3
0.472, 1.636e-4, 2.665e-2, 1.037e+3
0.473, 1.642e-4, 2.674e-2, 1.037e+3
0.474, 1.645e-4, 2.682e-2, 1.038e+3
0.475, 1.651e-4, 2.690e-2, 1.038e+3
0.476, 1.657e-4, 2.698e-2, 1.039e+3
0.477, 1.658e-4, 2.707e-2, 1.039e+3
0.478, 1.665e-4, 2.715e-2, 1.040e+3
0.479, 1.669e-4, 2.723e-2, 1.040e+3
0.480, 1.672e-4, 2.732e-2, 1.041e+3
0.481, 1.678e-4, 2.740e-2, 1.041e+3
0.482, 1.683e-4, 2.749e-2, 1.042e+3
0.483, 1.687e-4, 2.757e-2, 1.042e+3
0.484, 1.696e-4, 2.766e-2, 1.043e+3
0.485, 1.698e-4, 2.774e-2, 1.043e+3
0.486, 1.705e-4, 2.783e-2, 1.044e+3
0.487, 1.713e-4, 2.791e-2, 1.044e+3
0.488, 1.717e-4, 2.800e-2, 1.045e+3
0.489, 1.721e-4, 2.808e-2, 1.045e+3
0.490, 1.726e-4, 2.817e-2, 1.046e+3
0.491, 1.732e-4, 2.826e-2, 1.046e+3
0.492, 1.738e-4, 2.834e-2, 1.047e+3
0.493, 1.742e-4, 2.843e-2, 1.047e+3
0.494, 1.748e-4, 2.852e-2, 1.048e+3
0.495, 1.757e-4, 2.860e-2, 1.048e+3
0.496, 1.761e-4, 2.869e-2, 1.049e+3
0.497, 1.769e-4, 2.878e-2, 1.049e+3
0.498, 1.777e-4, 2.887e-2, 1.050e+3
0.499, 1.780e-4, 2.896e-2, 1.050e+3
0.500, 1.789e-4, 2.905e-2, 1.051e+3
0.501, 1.795e-4, 2.914e-2, 1.051e+3
0.502, 1.801e-4, 2.923e-2, 1.052e+3
0.503, 1.809e-4, 2.932e-2, 1.052e+3
0.504, 1.814e-4, 2.941e-2, 1.053e+3
0.505, 1.820e-4, 2.950e-2, 1.053e+3
0.506, 1.827e-4, 2.959e-2, 1.054e+3
0.507, 1.832e-4, 2.968e-2, 1.054e+3
0.508, 1.841e-4, 2.978e-2, 1.055e+3
0.509, 1.847e-4, 2.987e-2, 1.055e+3
0.510, 1.856e-4, 2.996e-2, 1.056e+3
0.511, 1.864e-4, 3.005e-2, 1.056e+3
0.512, 1.874e-4, 3.015e-2, 1.057e+3
0.513, 1.883e-4, 3.024e-2, 1.057e+3
0.514, 1.890e-4, 3.034e-2, 1.058e+3
0.515, 1.898e-4, 3.043e-2, 1.058e+3
0.516, 1.907e-4, 3.053e-2, 1.059e+3
0.517, 1.913e-4, 3.062e-2, 1.059e+3
0.518, 1.921e-4, 3.072e-2, 1.060e+3
0.519, 1.931e-4, 3.081e-2, 1.060e+3
0.520, 1.938e-4, 3.091e-2, 1.061e+3
0.521, 1.946e-4, 3.101e-2, 1.061e+3
0.522, 1.951e-4, 3.111e-2, 1.062e+3
0.523, 1.958e-4, 3.120e-2, 1.062e+3
0.524, 1.966e-4, 3.130e-2, 1.063e+3
0.525, 1.972e-4, 3.140e-2, 1.063e+3
0.526, 1.982e-4, 3.150e-2, 1.064e+3
0.527, 1.992e-4, 3.160e-2, 1.064e+3
0.528, 1.997e-4, 3.170e-2, 1.065e+3
0.529, 2.008e-4, 3.180e-2, 1.065e+3
0.530, 2.016e-4, 3.190e-2, 1.066e+3
0.531, 2.024e-4, 3.200e-2, 1.066e+3
0.532, 2.037e-4, 3.210e-2, 1.067e+3
0.533, 2.043e-4, 3.221e-2, 1.067e+3
0.534, 2.054e-4, 3.231e-2, 1.068e+3
0.535, 2.064e-4, 3.241e-2, 1.068e+3
0.536, 2.070e-4, 3.252e-2, 1.069e+3
0.537, 2.081e-4, 3.262e-2, 1.069e+3
0.538, 2.085e-4, 3.272e-2, 1.070e+3
0.539, 2.094e-4, 3.283e-2, 1.070e+3
0.540, 2.101e-4, 3.293e-2, 1.071e+3
0.541, 2.105e-4, 3.304e-2, 1.071e+3
0.542, 2.116e-4, 3.314e-2, 1.072e+3
0.543, 2.125e-4, 3.325e-2, 1.072e+3
0.544, 2.134e-4, 3.336e-2, 1.073e+3
0.545, 2.146e-4, 3.347e-2, 1.073e+3
0.546, 2.154e-4, 3.357e-2, 1.074e+3
0.547, 2.162e-4, 3.368e-2, 1.074e+3
0.548, 2.175e-4, 3.379e-2, 1.075e+3
0.549, 2.182e-4, 3.390e-2, 1.075e+3
0.550, 2.192e-4, 3.401e-2, 1.076e+3
0.551, 2.203e-4, 3.412e-2, 1.076e+3
0.552, 2.209e-4, 3.423e-2, 1.077e+3
0.553, 2.220e-4, 3.434e-2, 1.077e+3
0.554, 2.228e-4, 3.445e-2, 1.078e+3
0.555, 2.235e-4, 3.456e-2, 1.078e+3
0.556, 2.245e-4, 3.468e-2, 1.079e+3
0.557, 2.251e-4, 3.479e-2, 1.079e+3
0.558, 2.260e-4, 3.490e-2, 1.080e+3
0.559, 2.268e-4, 3.501e-2, 1.080e+3
0.560, 2.273e-4, 3.513e-2, 1.081e+3
0.561, 2.281e-4, 3.524e-2, 1.081e+3
0.562, 2.287e-4, 3.536e-2, 1.082e+3
0.563, 2.295e-4, 3.547e-2, 1.082e+3
0.564, 2.304e-4, 3.559e-2, 1.083e+3
0.565, 2.311e-4, 3.570e-2, 1.083e+3
0.566, 2.318e-4, 3.582e-2, 1.084e+3
0.567, 2.327e-4, 3.593e-2, 1.084e+3
0.568, 2.332e-4, 3.605e-2, 1.085e+3
0.569, 2.344e-4, 3.617e-2, 1.085e+3
0.570, 2.352e-4, 3.629e-2, 1.086e+3
0.571, 2.360e-4, 3.640e-2, 1.086e+3
0.572, 2.368e-4, 3.652e-2, 1.087e+3
0.573, 2.366e-4, 3.664e-2, 1.087e+3
0.574, 2.371e-4, 3.676e-2, 1.088e+3
0.575, 2.374e-4, 3.688e-2, 1.088e+3
0.576, 2.377e-4, 3.700e-2, 1.089e+3
0.577, 2.383e-4, 3.712e-2, 1.089e+3
0.578, 2.386e-4, 3.723e-2, 1.090e+3
0.579, 2.390e-4, 3.735e-2, 1.090e+3
0.580, 2.396e-4, 3.747e-2, 1.091e+3
0.581, 2.399e-4, 3.759e-2, 1.091e+3
0.582, 2.403e-4, 3.771e-2, 1.092e+3
0.583, 2.410e-4, 3.783e-2, 1.092e+3
0.584, 2.410e-4, 3.796e-2, 1.093e+3
0.585, 2.415e-4, 3.808e-2, 1.093e+3
0.586, 2.416e-4, 3.820e-2, 1.094e+3
0.587, 2.419e-4, 3.832e-2, 1.094e+3
0.588, 2.423e-4, 3.844e-2, 1.095e+3
0.589, 2.423e-4, 3.856e-2, 1.095e+3
0.590, 2.427e-4, 3.868e-2, 1.096e+3
0.591, 2.432e-4, 3.880e-2, 1.096e+3
0.592, 2.430e-4, 3.892e-2, 1.097e+3
0.593, 2.432e-4, 3.905e-2, 1.097e+3
0.594, 2.433e-4, 3.917e-2, 1.098e+3
0.595, 2.434e-4, 3.929e-2, 1.098e+3
0.596, 2.436e-4, 3.941e-2, 1.099e+3
0.597, 2.434e-4, 3.953e-2, 1.099e+3
0.598, 2.435e-4, 3.965e-2, 1.100e+3
0.599, 2.437e-4, 3.978e-2, 1.100e+3
0.600, 2.435e-4, 3.990e-2, 1.101e+3
0.601, 2.437e-4, 4.002e-2, 1.101e+3
0.602, 2.435e-4, 4.014e-2, 1.102e+3
0.603, 2.435e-4, 4.026e-2, 1.102e+3
0.604, 2.437e-4, 4.039e-2, 1.103e+3
0.605, 2.434e-4, 4.051e-2, 1.103e+3
0.606, 2.436e-4, 4.063e-2, 1.104e+3
0.607, 2.438e-4, 4.075e-2, 1.104e+3
0.608, 2.436e-4, 4.087e-2, 1.105e+3
0.609, 2.440e-4, 4.099e-2, 1.105e+3
0.610, 2.440e-4, 4.112e-2, 1.106e+3
0.611, 2.440e-4, 4.124e-2, 1.106e+3
0.612, 2.443e-4, 4.136e-2, 1.107e+3
0.613, 2.443e-4, 4.148e-2, 1.107e+3
0.614, 2.446e-4, 4.161e-2, 1.108e+3
0.615, 2.449e-4, 4.173e-2, 1.108e+3
0.616, 2.449e-4, 4.185e-2, 1.109e+3
0.617, 2.451e-4, 4.197e-2, 1.109e+3
0.618, 2.450e-4, 4.210e-2, 1.110e+3
0.619, 2.450e-4, 4.222e-2, 1.110e+3
0.620, 2.454e-4, 4.234e-2, 1.111e+3
0.621, 2.454e-4, 4.246e-2, 1.111e+3
0.622, 2.455e-4, 4.259e-2, 1.112e+3
0.623, 2.457e-4, 4.271e-2, 1.112e+3
0.624, 2.454e-4, 4.283e-2, 1.113e+3
0.625, 2.457e-4, 4.295e-2, 1.113e+3
0.626, 2.460e-4, 4.308e-2, 1.114e+3
0.627, 2.460e-4, 4.320e-2, 1.114e+3
0.628, 2.463e-4, 4.332e-2, 1.115e+3
0.629, 2.464e-4, 4.345e-2, 1.115e+3
0.630, 2.467e-4, 4.357e-2, 1.116e+3
0.631, 2.473e-4, 4.369e-2, 1.116e+3
0.632, 2.474e-4, 4.382e-2, 1.117e+3
0.633, 2.481e-4, 4.394e-2, 1.117e+3
0.634, 2.486e-4, 4.407e-2, 1.118e+3
0.635, 2.492e-4, 4.419e-2, 1.118e+3
0.636, 2.498e-4, 4.432e-2, 1.119e+3
0.637, 2.500e-4, 4.444e-2, 1.119e+3
0.638, 2.504e-4, 4.457e-2, 1.120e+3
0.639, 2.510e-4, 4.469e-2, 1.120e+3
0.640, 2.510e-4, 4.482e-2, 1.121e+3
0.641, 2.512e-4, 4.494e-2, 1.121e+3
0.642, 2.514e-4, 4.507e-2, 1.122e+3
0.643, 2.515e-4, 4.519e-2, 1.122e+3
0.644, 2.522e-4, 4.532e-2, 1.123e+3
0.645, 2.525e-4, 4.545e-2, 1.123e+3
0.646, 2.530e-4, 4.557e-2, 1.124e+3
0.647, 2.538e-4, 4.570e-2, 1.124e+3
0.648, 2.542e-4, 4.583e-2, 1.125e+3
0.649, 2.549e-4, 4.595e-2, 1.125e+3
0.650, 2.552e-4, 4.608e-2, 1.126e+3
0.651, 2.556e-4, 4.621e-2, 1.126e+3
0.652, 2.564e-4, 4.634e-2, 1.127e+3
0.653, 2.569e-4, 4.647e-2, 1.127e+3
0.654, 2.576e-4, 4.659e-2, 1.128e+3
0.655, 2.584e-4, 4.672e-2, 1.128e+3
0.656, 2.588e-4, 4.685e-2, 1.129e+3
0.657, 2.598e-4, 4.698e-2, 1.129e+3
0.658, 2.603e-4, 4.711e-2, 1.130e+3
0.659, 2.610e-4, 4.724e-2, 1.130e+3
0.660, 2.619e-4, 4.737e-2, 1.131e+3
0.661, 2.623e-4, 4.751e-2, 1.131e+3
0.662, 2.631e-4, 4.764e-2, 1.132e+3
0.663, 2.638e-4, 4.777e-2, 1.132e+3
0.664, 2.643e-4, 4.790e-2, 1.133e+3
0.665, 2.652e-4, 4.803e-2, 1.133e+3
0.666, 2.660e-4, 4.817e-2, 1.134e+3
0.667, 2.669e-4, 4.830e-2, 1.134e+3
0.668, 2.678e-4, 4.843e-2, 1.135e+3
0.669, 2.683e-4, 4.857e-2, 1.135e+3
0.670, 2.694e-4, 4.870e-2, 1.136e+3
0.671, 2.703e-4, 4.884e-2, 1.136e+3
0.672, 2.709e-4, 4.897e-2, 1.137e+3
0.673, 2.723e-4, 4.911e-2, 1.137e+3
0.674, 2.735e-4, 4.925e-2, 1.138e+3
0.675, 2.740e-4, 4.938e-2, 1.138e+3
0.676, 2.751e-4, 4.952e-2, 1.139e+3
0.677, 2.753e-4, 4.966e-2, 1.139e+3
0.678, 2.762e-4, 4.980e-2, 1.140e+3
0.679, 2.774e-4, 4.994e-2, 1.140e+3
0.680, 2.783e-4, 5.007e-2, 1.141e+3
0.681, 2.795e-4, 5.021e-2, 1.141e+3
0.682, 2.802e-4, 5.035e-2, 1.142e+3
0.683, 2.812e-4, 5.050e-2, 1.142e+3
0.684, 2.826e-4, 5.064e-2, 1.143e+3
0.685, 2.834e-4, 5.078e-2, 1.143e+3
0.686, 2.846e-4, 5.092e-2, 1.144e+3
